[2026-04-10 09:37:21] INTERESTING | Clean Mismatch Found!
[2026-04-17 13:22:27] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:27] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:27] REJECTED | Missing required standalone line: int tid = threadIdx.x + blockIdx.x * blockDim.x;
[2026-04-17 13:22:28] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:28] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:22:28] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:28] REJECTED | Missing required standalone line: int tid = threadIdx.x + blockIdx.x * blockDim.x;
[2026-04-17 13:22:28] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:29] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:22:29] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:29] REJECTED | Missing required standalone line: int tid = threadIdx.x + blockIdx.x * blockDim.x;
[2026-04-17 13:22:29] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:22:29] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:29] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:29] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:22:29] REJECTED | Missing required standalone line: int tid = threadIdx.x + blockIdx.x * blockDim.x;
[2026-04-17 13:22:29] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:29] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:29] REJECTED | Missing required standalone line: results[tid] = (crc64_context ^ 0xFFFFFFFFFFFFFFFFUL);
[2026-04-17 13:22:30] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:30] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:22:30] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:30] REJECTED | Missing required standalone line: results[tid] = (crc64_context ^ 0xFFFFFFFFFFFFFFFFUL);
[2026-04-17 13:22:30] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:31] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:22:31] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:31] REJECTED | Missing required standalone line: results[tid] = (crc64_context ^ 0xFFFFFFFFFFFFFFFFUL);
[2026-04-17 13:22:31] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:31] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:22:31] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:31] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:22:32] REJECTED | Missing required standalone line: results[tid] = (crc64_context ^ 0xFFFFFFFFFFFFFFFFUL);
[2026-04-17 13:22:32] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:32] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:32] REJECTED | Missing required standalone line: results[tid] = (crc64_context ^ 0xFFFFFFFFFFFFFFFFUL);
[2026-04-17 13:22:32] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:22:32] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:32] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:32] REJECTED | Missing required standalone line: results[tid] = (crc64_context ^ 0xFFFFFFFFFFFFFFFFUL);
[2026-04-17 13:22:32] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:33] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:22:33] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:33] REJECTED | Missing required standalone line: results[tid] = (crc64_context ^ 0xFFFFFFFFFFFFFFFFUL);
[2026-04-17 13:22:33] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:33] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:22:33] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:33] REJECTED | Missing required standalone line: results[tid] = (crc64_context ^ 0xFFFFFFFFFFFFFFFFUL);
[2026-04-17 13:22:33] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:22:33] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:34] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:34] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:34] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:34] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:22:34] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:34] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:34] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:35] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:22:35] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:35] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:35] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:22:35] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:36] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:36] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:36] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:36] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:22:36] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:36] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:22:36] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:36] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:36] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:37] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:37] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:37] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:22:37] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:37] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:22:37] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:38] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:38] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:38] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:38] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:38] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:22:38] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:38] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:38] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:39] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:22:39] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:39] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:39] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:39] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:22:40] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:40] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:40] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:40] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:22:40] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:40] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:40] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:40] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:22:41] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:22:41] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:41] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:41] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:22:42] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:22:42] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:42] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:42] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:22:43] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:22:43] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:22:43] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:43] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:43] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:22:43] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:44] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:44] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:22:44] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:22:44] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:45] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:45] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:22:45] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:22:45] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:45] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:46] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:22:46] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:22:46] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:22:46] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:46] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:47] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:22:47] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:47] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:47] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:22:48] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:22:48] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:48] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:48] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:22:48] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:22:49] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:49] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:49] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:22:50] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:22:50] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:22:50] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:50] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:50] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:22:50] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:22:50] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:50] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:51] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:22:51] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:51] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:52] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:22:52] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:22:52] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:22:52] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:52] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:53] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:22:53] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:22:53] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:53] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:54] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:22:54] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:54] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:22:54] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:55] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:22:55] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:22:55] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:55] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:55] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:22:55] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:22:55] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:55] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:57] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:22:57] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:57] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:22:57] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:57] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:22:57] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:57] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:57] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:22:59] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:22:59] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:22:59] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:59] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:59] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:22:59] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:22:59] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:22:59] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:23:00] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:23:00] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:23:00] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:23:01] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:23:01] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:23:01] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:23:01] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:23:01] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:23:02] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:23:02] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:23:02] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:23:02] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:23:02] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:23:02] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:23:02] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:23:02] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:23:03] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:23:03] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:23:03] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:23:03] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:23:04] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:23:04] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:23:04] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:23:04] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:23:05] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:23:05] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:23:05] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:23:05] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:23:05] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:23:05] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:23:05] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:23:05] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:23:07] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:23:07] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:23:07] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:23:07] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:23:07] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:23:07] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:23:07] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:23:07] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:23:09] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:23:09] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:23:09] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:23:09] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:23:09] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:23:09] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:23:09] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:23:09] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:23:10] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:23:10] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:23:11] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:23:11] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:23:11] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:23:11] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:23:11] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:23:11] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:23:12] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:23:12] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:23:12] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:23:12] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:23:12] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:23:12] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:23:12] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:23:12] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:23:13] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:23:13] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:23:13] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:23:13] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:23:13] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:23:14] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:23:14] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:23:14] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:23:15] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:23:15] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:23:15] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:23:15] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:23:15] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:23:15] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:23:15] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:23:15] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:23:16] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:23:16] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:23:16] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:23:16] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:23:17] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:23:17] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:23:17] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:23:17] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:23:18] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:23:18] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:23:19] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:23:19] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:23:19] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:23:19] REJECTED | Missing required standalone line: uint64_t crc64_context = 0xFFFFFFFFFFFFFFFFUL;
[2026-04-17 13:23:19] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:23:19] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:23:19] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:23:19] REJECTED | Missing required standalone line: uint64_t crc64_context = 0xFFFFFFFFFFFFFFFFUL;
[2026-04-17 13:23:19] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:23:19] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:23:19] REJECTED | Missing required standalone line: uint64_t crc64_context = 0xFFFFFFFFFFFFFFFFUL;
[2026-04-17 13:23:19] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:23:19] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:23:19] REJECTED | Missing required standalone line: uint64_t crc64_context = 0xFFFFFFFFFFFFFFFFUL;
[2026-04-17 13:23:20] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:23:20] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:23:20] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:23:21] REJECTED | Missing required standalone line: uint64_t crc64_context = 0xFFFFFFFFFFFFFFFFUL;
[2026-04-17 13:23:21] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:23:21] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:23:21] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:23:21] REJECTED | Missing required standalone line: uint64_t crc64_context = 0xFFFFFFFFFFFFFFFFUL;
[2026-04-17 13:23:21] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:23:21] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:23:22] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:23:22] REJECTED | Missing required standalone line: uint64_t crc64_context = 0xFFFFFFFFFFFFFFFFUL;
[2026-04-17 13:23:22] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:23:22] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:23:22] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:23:22] REJECTED | Missing required standalone line: uint64_t crc64_context = 0xFFFFFFFFFFFFFFFFUL;
[2026-04-17 13:23:23] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:23:23] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:23:23] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:23:23] REJECTED | Missing required standalone line: uint64_t crc64_context = 0xFFFFFFFFFFFFFFFFUL;
[2026-04-17 13:23:24] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:23:24] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:23:24] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:23:24] REJECTED | Missing required standalone line: uint64_t crc64_context = 0xFFFFFFFFFFFFFFFFUL;
[2026-04-17 13:23:24] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:23:24] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:23:25] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:23:25] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:23:25] REJECTED | Missing required standalone line: uint64_t crc64_context = 0xFFFFFFFFFFFFFFFFUL;
[2026-04-17 13:23:25] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:23:25] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:23:25] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:23:25] REJECTED | Missing required standalone line: uint64_t crc64_context = 0xFFFFFFFFFFFFFFFFUL;
[2026-04-17 13:23:26] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:23:26] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:23:26] REJECTED | Missing required standalone line: uint64_t crc64_context = 0xFFFFFFFFFFFFFFFFUL;
[2026-04-17 13:23:26] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:23:26] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:23:26] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:23:27] REJECTED | Missing required standalone line: uint64_t crc64_context = 0xFFFFFFFFFFFFFFFFUL;
[2026-04-17 13:23:27] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:23:27] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:23:27] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:23:27] REJECTED | Missing required standalone line: uint64_t crc64_context = 0xFFFFFFFFFFFFFFFFUL;
[2026-04-17 13:23:28] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:23:28] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:23:28] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:23:28] REJECTED | Missing required standalone line: uint64_t crc64_context = 0xFFFFFFFFFFFFFFFFUL;
[2026-04-17 13:23:28] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:23:28] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:23:29] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:23:29] REJECTED | Missing required standalone line: int tid = threadIdx.x + blockIdx.x * blockDim.x;
[2026-04-17 13:23:29] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:23:29] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:23:29] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:23:30] REJECTED | Missing required standalone line: int tid = threadIdx.x + blockIdx.x * blockDim.x;
[2026-04-17 13:23:30] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:23:30] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:23:30] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:23:31] REJECTED | Missing required standalone line: int tid = threadIdx.x + blockIdx.x * blockDim.x;
[2026-04-17 13:23:31] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:23:31] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:23:31] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:23:31] REJECTED | Missing required standalone line: int tid = threadIdx.x + blockIdx.x * blockDim.x;
[2026-04-17 13:23:32] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:23:32] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:23:32] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:23:33] REJECTED | Missing required standalone line: int tid = threadIdx.x + blockIdx.x * blockDim.x;
[2026-04-17 13:23:33] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:23:33] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:23:34] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:23:34] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:23:34] REJECTED | Missing required standalone line: int tid = threadIdx.x + blockIdx.x * blockDim.x;
[2026-04-17 13:23:34] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:23:35] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:23:35] REJECTED | Missing required standalone line: int tid = threadIdx.x + blockIdx.x * blockDim.x;
[2026-04-17 13:23:35] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:23:36] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:23:36] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:23:36] REJECTED | Missing required standalone line: int tid = threadIdx.x + blockIdx.x * blockDim.x;
[2026-04-17 13:23:36] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:23:36] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:23:37] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:23:37] REJECTED | Missing required standalone line: int tid = threadIdx.x + blockIdx.x * blockDim.x;
[2026-04-17 13:23:38] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:23:38] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:23:38] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:23:38] REJECTED | Missing required standalone line: int tid = threadIdx.x + blockIdx.x * blockDim.x;
[2026-04-17 13:23:38] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:23:38] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:23:39] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:23:39] REJECTED | Missing required standalone line: int tid = threadIdx.x + blockIdx.x * blockDim.x;
[2026-04-17 13:23:39] REJECTED | Bug -O1 Compile Fail
[2026-04-17 13:23:39] REJECTED | Driver structure corrupted or modified
[2026-04-17 13:23:40] REJECTED | Bug -O1 Compile Fail
