[2026-04-10 09:37:21] INTERESTING | Clean Mismatch Found!
[2026-04-11 13:03:51] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:03:51] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:03:51] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:03:51] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:03:51] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:03:51] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:03:51] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:03:51] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:03:51] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:03:51] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:03:51] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:03:53] REJECTED | Bug -O2 Compile Fail
[2026-04-11 13:03:53] REJECTED | Bug -O2 Compile Fail
[2026-04-11 13:03:53] REJECTED | Bug -O2 Compile Fail
[2026-04-11 13:03:53] REJECTED | Bug -O2 Compile Fail
[2026-04-11 13:03:53] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:03:53] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:03:53] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:03:53] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:03:53] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:03:53] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:03:53] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:03:53] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:03:53] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:03:53] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:03:53] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:03:53] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:03:54] REJECTED | Bug -O2 Compile Fail
[2026-04-11 13:03:54] REJECTED | Bug -O2 Compile Fail
[2026-04-11 13:03:54] REJECTED | Bug -O2 Compile Fail
[2026-04-11 13:03:54] REJECTED | Bug -O2 Compile Fail
[2026-04-11 13:03:54] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:03:54] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:03:54] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:03:54] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:03:54] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:03:54] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:03:54] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:03:54] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:03:54] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:03:54] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:03:54] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:03:54] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:03:56] REJECTED | Bug -O2 Compile Fail
[2026-04-11 13:03:56] REJECTED | Bug -O2 Compile Fail
[2026-04-11 13:03:56] REJECTED | Bug -O2 Compile Fail
[2026-04-11 13:03:56] REJECTED | Bug -O2 Compile Fail
[2026-04-11 13:03:56] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:03:56] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:03:56] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:03:56] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:03:56] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:03:56] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:03:56] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:03:56] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:03:56] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:03:56] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:03:56] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:03:56] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:03:57] REJECTED | Bug -O2 Compile Fail
[2026-04-11 13:03:57] REJECTED | Bug -O2 Compile Fail
[2026-04-11 13:03:57] REJECTED | Bug -O2 Compile Fail
[2026-04-11 13:03:57] REJECTED | Bug -O2 Compile Fail
[2026-04-11 13:03:57] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:03:57] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:03:57] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:03:57] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:03:57] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:03:57] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:03:57] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:03:57] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:03:57] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:03:57] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:03:57] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:03:58] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:03:59] REJECTED | Bug -O2 Compile Fail
[2026-04-11 13:03:59] REJECTED | Bug -O2 Compile Fail
[2026-04-11 13:03:59] REJECTED | Bug -O2 Compile Fail
[2026-04-11 13:03:59] REJECTED | Bug -O2 Compile Fail
[2026-04-11 13:03:59] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:03:59] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:03:59] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:03:59] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:03:59] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:03:59] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:03:59] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:03:59] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:03:59] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:03:59] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:03:59] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:03:59] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:00] REJECTED | Bug -O2 Compile Fail
[2026-04-11 13:04:00] REJECTED | Bug -O2 Compile Fail
[2026-04-11 13:04:00] REJECTED | Bug -O2 Compile Fail
[2026-04-11 13:04:00] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:00] REJECTED | Bug -O2 Compile Fail
[2026-04-11 13:04:00] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:00] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:00] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:01] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:01] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:01] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:01] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:01] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:01] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:01] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:01] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:02] REJECTED | Bug -O2 Compile Fail
[2026-04-11 13:04:02] REJECTED | Bug -O2 Compile Fail
[2026-04-11 13:04:02] REJECTED | Bug -O2 Compile Fail
[2026-04-11 13:04:02] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:02] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:02] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:02] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:02] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:02] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:02] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:02] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:02] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:04] REJECTED | Bug -O2 Compile Fail
[2026-04-11 13:04:04] REJECTED | Bug -O2 Compile Fail
[2026-04-11 13:04:04] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:04] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:04] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:04] REJECTED | Missing required standalone line: uint64_t crc64_context = 0xFFFFFFFFFFFFFFFFUL;
[2026-04-11 13:04:04] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:04] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:04] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:04] REJECTED | Missing required standalone line: uint64_t crc64_context = 0xFFFFFFFFFFFFFFFFUL;
[2026-04-11 13:04:04] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:04] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:04] REJECTED | Missing required standalone line: uint64_t crc64_context = 0xFFFFFFFFFFFFFFFFUL;
[2026-04-11 13:04:04] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:04] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:05] REJECTED | Bug -O2 Compile Fail
[2026-04-11 13:04:05] REJECTED | Bug -O2 Compile Fail
[2026-04-11 13:04:05] REJECTED | Missing required standalone line: uint64_t crc64_context = 0xFFFFFFFFFFFFFFFFUL;
[2026-04-11 13:04:05] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:05] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:05] REJECTED | Missing required standalone line: uint64_t crc64_context = 0xFFFFFFFFFFFFFFFFUL;
[2026-04-11 13:04:05] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:05] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:06] REJECTED | Bug -O2 Compile Fail
[2026-04-11 13:04:06] REJECTED | Bug -O2 Compile Fail
[2026-04-11 13:04:07] REJECTED | Missing required standalone line: uint64_t crc64_context = 0xFFFFFFFFFFFFFFFFUL;
[2026-04-11 13:04:07] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:07] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:07] REJECTED | Missing required standalone line: uint64_t crc64_context = 0xFFFFFFFFFFFFFFFFUL;
[2026-04-11 13:04:07] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:07] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:08] REJECTED | Bug -O2 Compile Fail
[2026-04-11 13:04:08] REJECTED | Bug -O2 Compile Fail
[2026-04-11 13:04:08] REJECTED | Invalid CRCs
[2026-04-11 13:04:08] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:08] REJECTED | Missing required standalone line: uint64_t crc64_context = 0xFFFFFFFFFFFFFFFFUL;
[2026-04-11 13:04:08] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:08] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:08] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:09] REJECTED | Bug -O2 Compile Fail
[2026-04-11 13:04:10] REJECTED | Bug -O2 Compile Fail
[2026-04-11 13:04:10] REJECTED | Bug -O2 Compile Fail
[2026-04-11 13:04:10] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:10] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:11] REJECTED | Bug -O2 Compile Fail
[2026-04-11 13:04:11] REJECTED | Bug -O2 Compile Fail
[2026-04-11 13:04:11] REJECTED | Bug -O2 Compile Fail
[2026-04-11 13:04:11] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:11] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:11] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:12] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:13] REJECTED | Bug -O2 Compile Fail
[2026-04-11 13:04:13] REJECTED | Bug -O2 Compile Fail
[2026-04-11 13:04:13] REJECTED | Bug -O2 Compile Fail
[2026-04-11 13:04:13] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:13] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:13] REJECTED | Timeout
[2026-04-11 13:04:13] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:13] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:14] REJECTED | Bug -O2 Compile Fail
[2026-04-11 13:04:14] REJECTED | Bug -O2 Compile Fail
[2026-04-11 13:04:14] REJECTED | Bug -O2 Compile Fail
[2026-04-11 13:04:14] REJECTED | Bug -O2 Compile Fail
[2026-04-11 13:04:15] REJECTED | Missing required standalone line: int tid = threadIdx.x + blockIdx.x * blockDim.x;
[2026-04-11 13:04:15] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:15] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:15] REJECTED | Missing required standalone line: int tid = threadIdx.x + blockIdx.x * blockDim.x;
[2026-04-11 13:04:15] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:15] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:15] REJECTED | Missing required standalone line: int tid = threadIdx.x + blockIdx.x * blockDim.x;
[2026-04-11 13:04:15] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:15] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:15] REJECTED | Missing required standalone line: int tid = threadIdx.x + blockIdx.x * blockDim.x;
[2026-04-11 13:04:15] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:15] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:16] REJECTED | Bug -O2 Compile Fail
[2026-04-11 13:04:16] REJECTED | Bug -O2 Compile Fail
[2026-04-11 13:04:16] REJECTED | Missing required standalone line: int tid = threadIdx.x + blockIdx.x * blockDim.x;
[2026-04-11 13:04:16] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:16] REJECTED | Bug -O2 Compile Fail
[2026-04-11 13:04:16] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:16] REJECTED | Missing required standalone line: int tid = threadIdx.x + blockIdx.x * blockDim.x;
[2026-04-11 13:04:16] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:16] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:16] REJECTED | Bug -O2 Compile Fail
[2026-04-11 13:04:16] REJECTED | Missing required standalone line: int tid = threadIdx.x + blockIdx.x * blockDim.x;
[2026-04-11 13:04:16] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:16] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:16] REJECTED | Missing required standalone line: int tid = threadIdx.x + blockIdx.x * blockDim.x;
[2026-04-11 13:04:16] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:17] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:18] REJECTED | Bug -O2 Compile Fail
[2026-04-11 13:04:18] REJECTED | Bug -O2 Compile Fail
[2026-04-11 13:04:18] REJECTED | Bug -O2 Compile Fail
[2026-04-11 13:04:18] REJECTED | Missing required standalone line: int tid = threadIdx.x + blockIdx.x * blockDim.x;
[2026-04-11 13:04:18] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:18] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:18] REJECTED | Bug -O2 Compile Fail
[2026-04-11 13:04:18] REJECTED | Missing required standalone line: int tid = threadIdx.x + blockIdx.x * blockDim.x;
[2026-04-11 13:04:18] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:18] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:18] REJECTED | Missing required standalone line: int tid = threadIdx.x + blockIdx.x * blockDim.x;
[2026-04-11 13:04:18] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:18] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:18] REJECTED | Missing required standalone line: int tid = threadIdx.x + blockIdx.x * blockDim.x;
[2026-04-11 13:04:18] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:18] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:19] REJECTED | Bug -O2 Compile Fail
[2026-04-11 13:04:19] REJECTED | Bug -O2 Compile Fail
[2026-04-11 13:04:19] REJECTED | Bug -O2 Compile Fail
[2026-04-11 13:04:19] REJECTED | Missing required standalone line: int tid = threadIdx.x + blockIdx.x * blockDim.x;
[2026-04-11 13:04:19] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:19] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:19] REJECTED | Bug -O2 Compile Fail
[2026-04-11 13:04:19] REJECTED | Missing required standalone line: int tid = threadIdx.x + blockIdx.x * blockDim.x;
[2026-04-11 13:04:19] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:19] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:19] REJECTED | Missing required standalone line: int tid = threadIdx.x + blockIdx.x * blockDim.x;
[2026-04-11 13:04:19] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:20] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:20] REJECTED | Missing required standalone line: int tid = threadIdx.x + blockIdx.x * blockDim.x;
[2026-04-11 13:04:20] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:20] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:21] REJECTED | Bug -O2 Compile Fail
[2026-04-11 13:04:21] REJECTED | Bug -O2 Compile Fail
[2026-04-11 13:04:21] REJECTED | Bug -O2 Compile Fail
[2026-04-11 13:04:21] REJECTED | Bug -O2 Compile Fail
[2026-04-11 13:04:21] REJECTED | Missing required standalone line: int tid = threadIdx.x + blockIdx.x * blockDim.x;
[2026-04-11 13:04:21] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:21] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:21] REJECTED | Missing required standalone line: int tid = threadIdx.x + blockIdx.x * blockDim.x;
[2026-04-11 13:04:21] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:21] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:21] REJECTED | Missing required standalone line: results[tid] = (crc64_context ^ 0xFFFFFFFFFFFFFFFFUL);
[2026-04-11 13:04:21] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:21] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:21] REJECTED | Missing required standalone line: results[tid] = (crc64_context ^ 0xFFFFFFFFFFFFFFFFUL);
[2026-04-11 13:04:21] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:21] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:22] REJECTED | Bug -O2 Compile Fail
[2026-04-11 13:04:22] REJECTED | Bug -O2 Compile Fail
[2026-04-11 13:04:22] REJECTED | Bug -O2 Compile Fail
[2026-04-11 13:04:22] REJECTED | Missing required standalone line: results[tid] = (crc64_context ^ 0xFFFFFFFFFFFFFFFFUL);
[2026-04-11 13:04:23] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:23] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:23] REJECTED | Bug -O2 Compile Fail
[2026-04-11 13:04:23] REJECTED | Missing required standalone line: results[tid] = (crc64_context ^ 0xFFFFFFFFFFFFFFFFUL);
[2026-04-11 13:04:23] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:23] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:23] REJECTED | Missing required standalone line: results[tid] = (crc64_context ^ 0xFFFFFFFFFFFFFFFFUL);
[2026-04-11 13:04:23] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:23] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:23] REJECTED | Missing required standalone line: results[tid] = (crc64_context ^ 0xFFFFFFFFFFFFFFFFUL);
[2026-04-11 13:04:23] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:23] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:24] REJECTED | Bug -O2 Compile Fail
[2026-04-11 13:04:24] REJECTED | Bug -O2 Compile Fail
[2026-04-11 13:04:24] REJECTED | Bug -O2 Compile Fail
[2026-04-11 13:04:24] REJECTED | Missing required standalone line: results[tid] = (crc64_context ^ 0xFFFFFFFFFFFFFFFFUL);
[2026-04-11 13:04:24] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:24] REJECTED | Bug -O2 Compile Fail
[2026-04-11 13:04:24] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:24] REJECTED | Missing required standalone line: results[tid] = (crc64_context ^ 0xFFFFFFFFFFFFFFFFUL);
[2026-04-11 13:04:24] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:24] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:24] REJECTED | Missing required standalone line: results[tid] = (crc64_context ^ 0xFFFFFFFFFFFFFFFFUL);
[2026-04-11 13:04:24] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:24] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:24] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:24] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:24] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:26] REJECTED | Bug -O2 Compile Fail
[2026-04-11 13:04:26] REJECTED | Bug -O2 Compile Fail
[2026-04-11 13:04:26] REJECTED | Bug -O2 Compile Fail
[2026-04-11 13:04:26] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:26] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:26] REJECTED | Bug -O2 Compile Fail
[2026-04-11 13:04:26] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:26] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:26] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:26] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:26] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:26] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:26] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:26] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:26] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:26] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:27] REJECTED | Bug -O2 Compile Fail
[2026-04-11 13:04:27] REJECTED | Bug -O2 Compile Fail
[2026-04-11 13:04:27] REJECTED | Bug -O2 Compile Fail
[2026-04-11 13:04:27] REJECTED | Bug -O2 Compile Fail
[2026-04-11 13:04:27] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:27] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:27] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:27] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:27] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:27] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:27] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:27] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:27] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:27] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:27] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:27] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:29] REJECTED | Bug -O2 Compile Fail
[2026-04-11 13:04:29] REJECTED | Bug -O2 Compile Fail
[2026-04-11 13:04:29] REJECTED | Bug -O2 Compile Fail
[2026-04-11 13:04:29] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:29] REJECTED | Bug -O2 Compile Fail
[2026-04-11 13:04:29] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:29] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:29] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:29] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:29] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:29] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:29] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:29] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:29] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:29] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:29] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:30] REJECTED | Bug -O2 Compile Fail
[2026-04-11 13:04:30] REJECTED | Bug -O2 Compile Fail
[2026-04-11 13:04:30] REJECTED | Bug -O2 Compile Fail
[2026-04-11 13:04:30] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:30] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:30] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:30] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:30] REJECTED | Bug -O2 Compile Fail
[2026-04-11 13:04:30] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:30] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:30] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:30] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:31] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:31] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:31] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:31] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:32] REJECTED | Bug -O2 Compile Fail
[2026-04-11 13:04:32] REJECTED | Bug -O2 Compile Fail
[2026-04-11 13:04:32] REJECTED | Bug -O2 Compile Fail
[2026-04-11 13:04:32] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:32] REJECTED | Bug -O2 Compile Fail
[2026-04-11 13:04:32] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:32] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:32] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:32] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:32] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:32] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:32] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:32] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:32] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:32] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:32] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:33] REJECTED | Bug -O2 Compile Fail
[2026-04-11 13:04:33] REJECTED | Bug -O2 Compile Fail
[2026-04-11 13:04:33] REJECTED | Bug -O2 Compile Fail
[2026-04-11 13:04:33] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:33] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:33] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:34] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:34] REJECTED | Bug -O2 Compile Fail
[2026-04-11 13:04:34] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:34] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:34] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:34] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:34] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:34] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:34] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:34] REJECTED | Driver structure corrupted or modified
[2026-04-11 13:04:35] REJECTED | Bug -O2 Compile Fail
[2026-04-11 13:04:35] REJECTED | Bug -O2 Compile Fail
[2026-04-11 13:04:35] REJECTED | Bug -O2 Compile Fail
[2026-04-11 13:04:35] REJECTED | Bug -O2 Compile Fail
